specialtyCode,specialtyName,branchName,recruitTypeName,recruitYear,recruitRound,selectionQuota,applicantCount,shortageCount,competitionRate,applicationStartAt,applicationEndAt,enlistStartMonth,enlistEndMonth,enlistDate
B175.101,(임기제)네트워크운용/정비,육군,임기제부사관,2023,991,16,1,-15,0.1,20240108,20240110,202402,202402,*
B182.101,(임기제)공격헬기정비,육군,임기제부사관,2023,991,7,0,-7,0,20240108,20240110,202402,202402,*
B222.109,(임기제)자주포야전정비,육군,임기제부사관,2023,991,5,2,-3,0.4,20240108,20240110,202402,202402,*
B241.107,(임기제)차량부대정비,육군,임기제부사관,2023,991,7,1,-6,0.1,20240108,20240110,202402,202402,*
11.05,조리,해군,일반기술/전문기술병,2023,211,15,15,0,1,20240108,20240110,202402,202402,*
11,일반,해군,일반기술/전문기술병,2023,211,30,188,158,6.3,20240108,20240110,202402,202402,*
43,기관,해군,일반기술/전문기술병,2023,211,15,17,2,1.1,20240108,20240110,202402,202402,*
902,유급_기관.기체,공군,임기제부사관,2023,992,1,0,-1,0,20240101,20240103,202405,202405,*
17.05,화학,해병,일반기술/전문기술병,2024,1,20,36,16,1.8,20231228,20240104,202404,202404,*
32.01,수송,해병,일반기술/전문기술병,2024,1,195,357,162,1.8,20231228,20240104,202404,202404,*
19.03,공병,해병,일반기술/전문기술병,2024,1,54,85,31,1.6,20231228,20240104,202404,202404,*
17.04,수색,해병,일반기술/전문기술병,2024,1,10,178,168,17.8,20231228,20240104,202404,202404,*
80,동반입대병,해병,동반입대병,2024,1,106,382,276,3.6,20231228,20240104,202404,202404,*
D001,직계가족복무부대지원입대병,해병,직계가족병,2024,1,20,21,1,1.1,20231228,20240104,202404,202404,*
66,군악병,해병,군악병,2024,1,6,13,7,2.2,20231228,20240104,202404,202404,*
11.24,항공,해군,일반기술/전문기술병,2024,1,12,74,62,6.2,20231228,20240104,202404,202404,*
25,통신,해군,일반기술/전문기술병,2024,1,19,75,56,3.9,20231228,20240104,202404,202404,*
43.39,화생방,해군,일반기술/전문기술병,2024,1,13,45,32,3.5,20231228,20240104,202404,202404,*
49,의무,해군,일반기술/전문기술병,2024,1,45,165,120,3.7,20231228,20240104,202404,202404,*
11,일반,해군,일반기술/전문기술병,2024,1,557,882,325,1.6,20231228,20240104,202404,202404,*
18,기계,공군,전문기술병,2024,1,110,982,872,8.9,20231228,20240104,202404,202404,*
19,차량운전,공군,전문기술병,2024,1,303,2847,2544,9.4,20231228,20240104,202404,202404,*
15,전자계산,공군,전문기술병,2024,1,21,312,291,14.9,20231228,20240104,202404,202404,*
20,차량정비,공군,전문기술병,2024,1,24,108,84,4.5,20231228,20240104,202404,202404,*
11,일반,공군,전문기술병,2024,1,957,8455,7498,8.8,20231228,20240104,202404,202404,*
16,화생방,공군,전문기술병,2024,1,55,310,255,5.6,20231228,20240104,202404,202404,*
17,의무,공군,전문기술병,2024,1,4,169,165,42.3,20231228,20240104,202404,202404,*
21,통신전자전기,공군,전문기술병,2024,1,394,1790,1396,4.5,20231228,20240104,202404,202404,*
24,의장병,공군,의장병,2024,1,10,35,25,3.5,20231228,20240104,202404,202404,*
25,군악병,공군,군악병,2024,1,20,44,24,2.2,20231228,20240104,202404,202404,*
31,특수임무군사경찰,공군,특수임무군사경찰,2024,1,10,53,43,5.3,20231228,20240104,202404,202404,*
30,정보보호병,공군,정보보호병,2024,1,7,43,36,6.1,20231228,20240104,202404,202404,*
54,IT개발관리병,공군,IT개발관리병,2024,1,2,34,32,17,20231228,20240104,202404,202404,*
34,군견관리병,공군,군견관리병,2024,1,3,38,35,12.7,20231228,20240104,202404,202404,*
40,정훈병,공군,정훈병,2024,1,4,59,55,14.8,20231228,20240104,202404,202404,*
55,무인항공기운용병,공군,무인항공기운용병,2024,1,4,48,44,12,20231228,20240104,202404,202404,*
41.02,콘텐츠_영상촬영편집,공군,콘텐츠제작병,2024,1,2,39,37,19.5,20231228,20240104,202404,202404,*
45.02,교육훈련_프로그램개발,공군,교육훈련매체개발병,2024,1,1,11,10,11,20231228,20240104,202404,202404,*
44,전문자격의무병,공군,전문자격의무병,2024,1,3,2,-1,0.7,20231228,20240104,202404,202404,*
50,운항관리병,공군,운항관리병,2024,1,1,11,10,11,20231228,20240104,202404,202404,*
46,비파괴검사병,공군,비파괴검사병,2024,1,2,3,1,1.5,20231228,20240104,202404,202404,*
42.02,식별보조_일본어,공군,식별보조병,2024,1,1,17,16,17,20231228,20240104,202404,202404,*
42.03,식별보조_러시아어,공군,식별보조병,2024,1,1,1,0,1,20231228,20240104,202404,202404,*
123.102,장갑차부대정비,육군,기술행정병,2024,1,22,68,46,3.1,20231228,20240104,202404,202404,*
132.103,M/A포병,육군,기술행정병,2024,1,10,18,8,1.8,20231228,20240104,202404,202404,*
133.106,포병레이더,육군,기술행정병,2024,1,4,17,13,4.3,20231228,20240104,202404,202404,*
141.105,휴대용유도무기운용/정비,육군,기술행정병,2024,1,20,354,334,17.7,20231228,20240104,202404,202404,*
0001600,영어어학병,육군,어학병,2024,1,18,150,132,8.3,20231228,20240103,202404,202406,202405
0001600,영어어학병,육군,어학병,2024,1,18,260,242,14.4,20231228,20240103,202404,202406,202404
0001600,영어어학병,육군,어학병,2024,1,18,147,129,8.2,20231228,20240103,202404,202406,202406
0001604,일본어어학병,육군,어학병,2024,2,2,34,32,17,20231228,20240103,202404,202404,202404
0001602,스페인어어학병,육군,어학병,2024,3,1,7,6,7,20231228,20240103,202404,202404,*
900101,군사과학기술병,육군,전문특기병,2024,1,20,11,-9,0.6,20231228,20240103,202404,202404,*
175106,사이버작전병,육군,전문특기병,2024,2,12,5,-7,0.4,20231228,20240103,202404,202404,*
321103,MC군사경찰,육군,전문특기병,2024,4,34,32,-2,0.9,20231228,20240103,202404,202405,*
471277,기독교군종병,육군,전문특기병,2024,5,44,105,61,2.4,20231228,20240103,202404,202405,*
471278,천주교군종병,육군,전문특기병,2024,6,12,26,14,2.2,20231228,20240103,202404,202405,*
471279,불교군종병,육군,전문특기병,2024,7,12,21,9,1.8,20231228,20240103,202404,202405,*
E00001,국군체육특기병,육군,전문특기병,2024,8,77,149,72,1.9,20231228,20240103,202404,202408,*
23.01,무기정비,해병,일반기술/전문기술병,2024,1,31,56,25,1.8,20231228,20240104,202404,202404,*
17.01,일반,해병,일반기술/전문기술병,2024,1,808,1761,953,2.2,20231228,20240104,202404,202404,*
222.103,광학기재정비,육군,기술행정병,2024,1,6,27,21,4.5,20231228,20240104,202404,202404,*
222.104,감시장비정비,육군,기술행정병,2024,1,2,20,18,10,20231228,20240104,202404,202404,*
222.105,전차정비,육군,기술행정병,2024,1,17,25,8,1.5,20231228,20240104,202404,202404,*
224.104,용접/기계공작,육군,기술행정병,2024,1,1,21,20,21,20231228,20240104,202404,202404,*
231.106,물자근무지원,육군,기술행정병,2024,1,36,111,75,3.1,20231228,20240104,202404,202404,*
231.107,조리,육군,기술행정병,2024,1,173,524,351,3,20231228,20240104,202404,202404,*
241.100,수송운용(차량운전),육군,기술행정병,2024,1,661,3455,2794,5.2,20231228,20240104,202404,202404,*
241.100,수송운용(차량운전),육군,기술행정병,2024,1,63,681,618,10.8,20231228,20240104,202404,202404,*
241.104,견인차량운전,육군,기술행정병,2024,1,24,90,66,3.8,20231228,20240104,202404,202404,*
241.108,K-53계열차량운전,육군,기술행정병,2024,1,6,19,13,3.2,20231228,20240104,202404,202404,*
241.109,구난차량운전,육군,기술행정병,2024,1,13,65,52,5,20231228,20240104,202404,202404,*
321.101,군사경찰,육군,기술행정병,2024,1,217,448,231,2.1,20231228,20240104,202404,202404,*
341.102,영상제작,육군,기술행정병,2024,1,1,73,72,73,20231228,20240104,202404,202404,*
M224.104,용접/기계공작(중졸),육군,기술행정병,2024,1,1,1,0,1,20231228,20240104,202404,202404,*
M241.109,구난차량운전(중졸),육군,기술행정병,2024,1,1,0,-1,0,20231228,20240104,202404,202404,*
M243.102,선박운용(중졸),육군,기술행정병,2024,1,1,0,-1,0,20231228,20240104,202404,202404,*
141.101,발칸운용/정비,육군,기술행정병,2024,1,76,322,246,4.2,20231228,20240104,202404,202404,*
141.103,비호운용/정비,육군,기술행정병,2024,1,20,108,88,5.4,20231228,20240104,202404,202404,*
152.103,땅굴탐지,육군,기술행정병,2024,1,19,24,5,1.3,20231228,20240104,202404,202404,*
153.101,감시장비운용,육군,기술행정병,2024,1,202,491,289,2.4,20231228,20240104,202404,202404,*
175.102,전술C4I운용/정비,육군,기술행정병,2024,1,57,182,125,3.2,20231228,20240104,202404,202404,*
221.102,로켓무기정비,육군,기술행정병,2024,1,1,8,7,8,20231228,20240104,202404,202404,*
224.102,공병장비정비,육군,기술행정병,2024,1,6,15,9,2.5,20231228,20240104,202404,202404,*
231.101,편성보급,육군,기술행정병,2024,1,7,67,60,9.6,20231228,20240104,202404,202404,*
241.100,수송운용(차량운전),육군,기술행정병,2024,1,224,910,686,4.1,20231228,20240104,202404,202404,*
11.02,전산,해군,일반기술/전문기술병,2024,1,19,70,51,3.7,20231228,20240104,202404,202404,*
11.05,조리,해군,일반기술/전문기술병,2024,1,80,68,-12,0.9,20231228,20240104,202404,202404,*
162.102,소방장비,육군,기술행정병,2024,1,10,64,54,6.4,20231228,20240104,202404,202404,*
163.108,크레인운용,육군,기술행정병,2024,1,13,42,29,3.2,20231228,20240104,202404,202404,*
171.104,이동통신장비운용/정비,육군,기술행정병,2024,1,304,962,658,3.2,20231228,20240104,202404,202404,*
226.101,장비수리부속공구보급,육군,기술행정병,2024,1,13,85,72,6.5,20231228,20240104,202404,202404,*
M163.113,굴착기운용(중졸),육군,기술행정병,2024,1,1,0,-1,0,20231228,20240104,202404,202404,*
132.102,K239포병,육군,기술행정병,2024,1,34,51,17,1.5,20231228,20240104,202404,202404,*
151.101,군사정보,육군,기술행정병,2024,1,13,133,120,10.2,20231228,20240104,202404,202404,*
162.104,전기설비,육군,기술행정병,2024,1,1,53,52,53,20231228,20240104,202404,202404,*
163.101,장갑전투도저운전,육군,기술행정병,2024,1,4,9,5,2.3,20231228,20240104,202404,202404,*
171.102,무선전송장비운용/정비,육군,기술행정병,2024,1,148,390,242,2.6,20231228,20240104,202404,202404,*
172.101,MW운용/정비,육군,기술행정병,2024,1,43,221,178,5.1,20231228,20240104,202404,202404,*
172.102,위성운용/정비,육군,기술행정병,2024,1,39,121,82,3.1,20231228,20240104,202404,202404,*
211.103,화생방제독,육군,기술행정병,2024,1,28,120,92,4.3,20231228,20240104,202404,202404,*
242.101,전장이동통제,육군,기술행정병,2024,1,8,144,136,18,20231228,20240104,202404,202404,*
411.101,일반의무,육군,기술행정병,2024,1,286,1402,1116,4.9,20231228,20240104,202404,202404,*
412.105,전문약제,육군,기술행정병,2024,1,7,8,1,1.1,20231228,20240104,202404,202404,*
121.101,K계열전차승무,육군,기술행정병,2024,1,237,365,128,1.5,20231228,20240104,202404,202404,*
123.101,장갑차조종,육군,기술행정병,2024,1,164,250,86,1.5,20231228,20240104,202404,202404,*
133.103,사격지휘,육군,기술행정병,2024,1,125,91,-34,0.7,20231228,20240104,202404,202404,*
163.113,굴착기운용,육군,기술행정병,2024,1,7,80,73,11.4,20231228,20240104,202404,202404,*
163.115,공병장비부대정비,육군,기술행정병,2024,1,1,2,1,2,20231228,20240104,202404,202404,*
171.107,교환시설운용/정비,육군,기술행정병,2024,1,6,25,19,4.2,20231228,20240104,202404,202404,*
211.102,연막,육군,기술행정병,2024,1,25,133,108,5.3,20231228,20240104,202404,202404,*
224.107,의무장비정비,육군,기술행정병,2024,1,4,50,46,12.5,20231228,20240104,202404,202404,*
241.100,수송운용(차량운전),육군,기술행정병,2024,1,56,606,550,10.8,20231228,20240104,202404,202404,*
241.107,차량부대정비,육군,기술행정병,2024,1,80,110,30,1.4,20231228,20240104,202404,202404,*
243.102,선박운용,육군,기술행정병,2024,1,1,10,9,10,20231228,20240104,202404,202404,*
412.104,전문방사선촬영,육군,기술행정병,2024,1,2,2,0,1,20231228,20240104,202404,202404,*
152.101,신호정보/전자전운용,육군,기술행정병,2024,1,8,92,84,11.5,20231228,20240104,202404,202404,*
131.107,K-9자주포조종,육군,기술행정병,2024,1,54,65,11,1.2,20231228,20240104,202404,202404,*
134.101,현무포병,육군,기술행정병,2024,1,13,18,5,1.4,20231228,20240104,202404,202404,*
321102,특임군사경찰,육군,전문특기병,2024,3,91,389,298,4.3,20231228,20240103,202404,202404,*
53,조리병,공군,조리병,2024,1,2,33,31,16.5,20231228,20240104,202404,202404,*
241.100,수송운용(차량운전),육군,기술행정병,2024,1,108,645,537,6,20231228,20240104,202404,202404,*
M162.104,전기설비(중졸),육군,기술행정병,2024,1,1,0,-1,0,20231228,20240104,202404,202404,*
M241.100,수송운용(중졸),육군,기술행정병,2024,1,20,0,-20,0,20231228,20240104,202404,202404,*
412.101,전문간호,육군,기술행정병,2024,1,2,5,3,2.5,20231228,20240104,202404,202404,*
412.103,전문임상병리,육군,기술행정병,2024,1,1,2,1,2,20231228,20240104,202404,202404,*
133.107,포병측지,육군,기술행정병,2024,1,1,23,22,23,20231228,20240104,202404,202404,*
141.104,방공작전통제,육군,기술행정병,2024,1,23,303,280,13.2,20231228,20240104,202404,202404,*
161.104,야전건설,육군,기술행정병,2024,1,25,109,84,4.4,20231228,20240104,202404,202404,*
175.103,정보체계운용/정비,육군,기술행정병,2024,1,26,139,113,5.3,20231228,20240104,202404,202404,*
222.109,자주포야전정비,육군,기술행정병,2024,1,5,9,4,1.8,20231228,20240104,202404,202404,*
231.103,지원보급,육군,기술행정병,2024,1,17,140,123,8.2,20231228,20240104,202404,202404,*
M241.107,차량부대정비(중졸),육군,기술행정병,2024,1,14,0,-14,0,20231228,20240104,202404,202404,*
131.104,K-55자주포조종,육군,기술행정병,2024,1,57,73,16,1.3,20231228,20240104,202404,202404,*
141.106,천마운용/정비,육군,기술행정병,2024,1,26,198,172,7.6,20231228,20240104,202404,202404,*
163.114,발전기운용/정비,육군,기술행정병,2024,1,1,9,8,9,20231228,20240104,202404,202404,*
182.104,기동헬기운용,육군,기술행정병,2024,1,23,98,75,4.3,20231228,20240104,202404,202404,*
224.101,차량정비,육군,기술행정병,2024,1,2,49,47,24.5,20231228,20240104,202404,202404,*
224.103,발전기정비,육군,기술행정병,2024,1,3,24,21,8,20231228,20240104,202404,202404,*
225.101,탄약관리,육군,기술행정병,2024,1,122,281,159,2.3,20231228,20240104,202404,202404,*
241.100,수송운용(차량운전),육군,기술행정병,2024,1,112,454,342,4.1,20231228,20240104,202404,202404,*
241.106,차륜형장갑차운전,육군,기술행정병,2024,1,17,56,39,3.3,20231228,20240104,202404,202404,*
243.101,항만운영,육군,기술행정병,2024,1,4,41,37,10.3,20231228,20240104,202404,202404,*
331.101,재정회계,육군,기술행정병,2024,1,11,125,114,11.4,20231228,20240104,202404,202404,*
M231.107,조리(중졸),육군,기술행정병,2024,1,6,1,-5,0.2,20231228,20240104,202404,202404,*
11.26,전자,해군,일반기술/전문기술병,2024,1,17,50,33,2.9,20231228,20240104,202404,202404,*
43,기관,해군,일반기술/전문기술병,2024,1,73,31,-42,0.4,20231228,20240104,202404,202404,*
48,수송,해군,일반기술/전문기술병,2024,1,67,605,538,9,20231228,20240104,202404,202404,*
46,건축/토목,해군,일반기술/전문기술병,2024,1,17,47,30,2.8,20231228,20240104,202404,202404,*
43.44,전기,해군,일반기술/전문기술병,2024,1,38,55,17,1.4,20231228,20240104,202404,202404,*
803,동반_군사경찰,해군,동반입대병,2024,1,30,94,64,3.1,20231228,20240104,202404,202404,*
802,동반_갑판,해군,동반입대병,2024,1,80,99,19,1.2,20231228,20240104,202404,202404,*
A11.05,(1함대)조리,해군,복무지역선택병,2024,1,18,3,-15,0.2,20231228,20240104,202404,202404,*
B11,(2함대)일반,해군,복무지역선택병,2024,1,170,34,-136,0.2,20231228,20240104,202404,202404,*
A11,(1함대)일반,해군,복무지역선택병,2024,1,127,31,-96,0.2,20231228,20240104,202404,202404,*
A43,(1함대)기관,해군,복무지역선택병,2024,1,10,1,-9,0.1,20231228,20240104,202404,202404,*
B43,(2함대)기관,해군,복무지역선택병,2024,1,18,0,-18,0,20231228,20240104,202404,202404,*
B11.05,(2함대)조리,해군,복무지역선택병,2024,1,22,1,-21,0,20231228,20240104,202404,202404,*
36,군악병,해군,군악병,2024,1,11,85,74,7.7,20231228,20240104,202404,202404,*
36.01,문화홍보병,해군,문화홍보병,2024,1,3,26,23,8.7,20231228,20240104,202404,202404,*
55.01,어학병_영어,해군,어학병,2024,1,9,32,23,3.6,20231228,20240104,202404,202404,*
55.02,어학병_일본어,해군,어학병,2024,1,4,7,3,1.8,20231228,20240104,202404,202404,*
55.03,어학병_중국어,해군,어학병,2024,1,13,3,-10,0.2,20231228,20240104,202404,202404,*
53.02,군종병_천주교,해군,군종병,2024,1,2,1,-1,0.5,20231228,20240104,202404,202404,*
53.01,군종병_기독교,해군,군종병,2024,1,4,4,0,1,20231228,20240104,202404,202404,*
53.03,군종병_불교,해군,군종병,2024,1,1,0,-1,0,20231228,20240104,202404,202404,*
59,정보보호병,해군,정보보호병,2024,1,5,20,15,4,20231228,20240104,202404,202404,*
